What is the <strong>operating system</strong> that you will use during the course (on your laptop)?,Other,"Which <strong>version</strong> of operating system are you using? If your operating system is Linux, which <strong>distribution</strong> are you using?",I don't use version control and I don't know what it is,I don't use version control but I know what it is,"I use version control, but I don't know which system",Git,Mercurial,Subversion,CVS,Perforce,Bazaar,Other,Matlab,R,Python,Perl,C,C++,Fortran 77,Fortran 90+,Julia,Haskell,Go,Other,Are you using <strong>automated testing</strong> in your programming project(s)?,Are you using <strong>code coverage analysis</strong> in your programming project(s)?,Are you employing <strong>code review</strong> in your programming project(s)?,Are you using the <strong>Travis or Jenkins</strong> continuous integration service in your programming project(s)?,No documentation,Comments in the source code,Doxygen,Wiki,RST/Sphinx,"Read the Docs",MkDocs,PDF,HMTL,Markdown,README files,Other,CMake,Makefiles,SCons,Autotools,"None, but I want to learn",Not relevant to my project(s),Other,I'm not using a web-based repository,GitHub,GitLab,Bitbucket,Redmine,Other,How would you describe your <strong>programming experience</strong>?,How comfortable are you with the Unix/Linux <strong>command line</strong> working in a <strong>terminal window</strong>?,Are you using an <strong>integrated development environment (IDE)</strong> for your programming project(s)?,Please specify your main <strong>academic discipline</strong>.,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,Start Date (UTC),Submit Date (UTC)
Windows,,Windows 10,,,,Git,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,,GitHub,,Bitbucket,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,,,,,Reproducible research,2018-05-11 07:25:02,2018-05-11 07:28:33
Mac OS X,,Version 10.13.1,,,,Git,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,README files,,,,,,"None, but I want to learn",,,,,,Bitbucket,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Biological Sciences,,,Integrated development environments,Automated testing,CMake,,,Documentation,Reproducible research,2018-05-08 08:33:43,2018-05-08 08:58:12
Windows,,Win 7,,,,Git,,,,,,,,R,,,,,,,,,,Ruby,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,,,,,,,,Not relevant to my project(s),,I'm not using a web-based repository,GitHub,,,,,I have written my own simple programs,I do not know what most of these commands do,"Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Medical Biotechnology,Git and version control,,,,,,,,Reproducible research,2018-05-08 07:48:25,2018-05-08 07:54:15
Windows,,10,,,,Git,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Earth and Related Environmental Sciences,,,,Automated testing,CMake,Modular code development,,Documentation,Reproducible research,2018-05-08 07:04:45,2018-05-08 07:21:42
Windows,,Windows 7,,I don't use version control but I know what it is,,,,,,,,,,R,,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Biological Sciences,Git and version control,Jupyter notebooks,,,,,,,Reproducible research,2018-05-07 18:34:12,2018-05-07 18:40:20
Linux,,Ubuntu,,,,Git,,,,,,,,,Python,,,,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,GitHub,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Physical Sciences,,Jupyter notebooks,,Automated testing,,Modular code development,,Documentation,Reproducible research,2018-05-07 15:23:07,2018-05-07 15:29:59
Mac OS X,,10.14.4 High Serria,,,,Git,Mercurial,Subversion,CVS,,,,,,Python,,,C++,,Fortran 90+,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,Doxygen,Wiki,,,,,,Markdown,,,CMake,Makefiles,SCons,,,,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,,,,Automated testing,,,Software licensing,Documentation,Reproducible research,2018-05-07 13:38:49,2018-05-07 13:44:41
Linux,,Fedora 26,,,,Git,,,,,,,,R,,Perl,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,HMTL,Markdown,README files,,,Makefiles,,,,,,,GitHub,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Biological Sciences,Git and version control,Jupyter notebooks,Integrated development environments,,,Modular code development,,Documentation,Reproducible research,2018-05-07 12:57:06,2018-05-07 13:04:14
Linux,,Ubuntu 16.04,,,,Git,,,CVS,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,,,,Automated testing,,Modular code development,,,Reproducible research,2018-05-07 12:56:04,2018-05-07 13:01:30
Linux,,RHEL,,I don't use version control but I know what it is,,,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No but I know what it is,Yes,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,README files,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Basic Medicine,Git and version control,,,,,,,,,2018-05-07 12:56:06,2018-05-07 12:59:44
Mac OS X,,macOS Sierra 10.12.6,,,,Git,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,,,,RST/Sphinx,,,,,,,,,,,,"None, but I want to learn",,,,,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,Git and version control,,,Automated testing,CMake,Modular code development,Software licensing,Documentation,,2018-05-07 12:51:10,2018-05-07 12:55:37
Windows,,Windows 8,,I don't use version control but I know what it is,,,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No but I know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Biological Sciences,,,,,,Modular code development,,,Reproducible research,2018-05-07 12:51:13,2018-05-07 12:53:43
Windows,,Windows 10,,,,Git,,,,,,,,,Python,,,,,Fortran 90+,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,Wiki,,,,,,,README files,,CMake,,,,,,,,GitHub,GitLab,,,,I have written many small codes and/or contributed to large complex software,I do not know what most of these commands do,"Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Earth and Related Environmental Sciences,,Jupyter notebooks,,Automated testing,,Modular code development,Software licensing,Documentation,Reproducible research,2018-05-02 12:13:20,2018-05-02 12:20:29
Windows,,Windows 10,I don't use version control and I don't know what it is,,,,,,,,,,Matlab,R,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,No documentation,,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,I do not know what most of these commands do,No and I don't know what it is,"Electrical Engineering, Electronic Engineering, Information Engineering",Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-27 14:33:09,2018-04-27 14:38:21
Linux,,centos7,,,,Git,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,,Not relevant to my project(s),,,,GitLab,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,Git and version control,,,,,,,,,2018-04-25 09:23:55,2018-04-25 09:33:59
Windows,,Windows 10,,I don't use version control but I know what it is,,,,,,,,,,R,,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Health Sciences,Git and version control,,,Automated testing,,Modular code development,,Documentation,Reproducible research,2018-04-25 07:38:01,2018-04-25 07:48:39
Mac OS X,,macOs Sierra,,,,Git,,,,,,,,,Python,Perl,,,,,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,,,,,,,,,Markdown,,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Clinical Medicine,,,,Automated testing,,Modular code development,,,Reproducible research,2018-04-20 08:34:33,2018-04-20 08:41:07
Mac OS X,,RHEL7,,,,Git,Mercurial,Subversion,,Perforce,,,,,Python,Perl,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No but I know what at least one of them does,,Comments in the source code,,Wiki,,,,,,Markdown,README files,,CMake,Makefiles,,Autotools,,,,,GitHub,GitLab,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,,,,Reproducible research,2018-04-13 08:43:42,2018-04-13 08:49:00
Windows,,Windows 10,I don't use version control and I don't know what it is,,,,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,No documentation,,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments",I do not know what most of these commands do,No and I don't know what it is,Other,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-12 15:40:46,2018-04-12 16:16:15
Windows,,Windows 10,,I don't use version control but I know what it is,,Git,,,,,,,Matlab,R,,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Psychology,Git and version control,,,Automated testing,,Modular code development,,,Reproducible research,2018-04-12 09:32:24,2018-04-12 09:37:21
Mac OS X,,10.13.3,,I don't use version control but I know what it is,,,,,,,,,,R,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Biological Sciences,Git and version control,,,,,,,Documentation,Reproducible research,2018-04-12 09:26:40,2018-04-12 09:32:44
Mac OS X,,,,,,Git,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,,,,,,,PDF,,,README files,,,,,Autotools,,,,,GitHub,GitLab,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Biological Sciences,,,,Automated testing,,,,Documentation,,2018-04-12 08:23:29,2018-04-12 08:29:18
Windows,,10,,I don't use version control but I know what it is,,,,,,,,,Matlab,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,I do not know what most of these commands do,I know what IDEs are but have not tried any,Environmental Engineering,Git and version control,Jupyter notebooks,,Automated testing,,Modular code development,,Documentation,Reproducible research,2018-04-12 06:23:41,2018-04-12 06:28:54
Linux,,Ubuntu 17.10,,,,Git,,,,,,,,R,Python,,C,,,,,,,emacs-lisp,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No but I know what at least one of them does,,,,,,,,,,,,Emacs Org Mode,CMake,Makefiles,,Autotools,,,Meson,,GitHub,GitLab,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-11 15:56:41,2018-04-11 16:03:51
Mac OS X,,macOS 10.13: High Sierra,,,,Git,,,,,,,,,,,,,,,,,,Java,Yes,No but I know what it is,No but I know what it is,No but I know what at least one of them does,,,,,,,,,,,README files,,,Makefiles,,,,,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,,,Integrated development environments,Automated testing,CMake,Modular code development,,,,2018-04-11 14:20:37,2018-04-11 14:27:01
Linux,,ubuntu,,I don't use version control but I know what it is,,,,,,,,,Matlab,,Python,,,C++,,Fortran 90+,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Chemical Engineering,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,,Documentation,,2018-04-11 13:48:35,2018-04-11 13:55:14
Linux,,Ubuntu 16.04,,I don't use version control but I know what it is,,,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,CMake,,,,,,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,,,Integrated development environments,,,,,,,2018-03-23 09:52:25,2018-03-23 10:03:33
Windows,,windows 7,I don't use version control and I don't know what it is,,,,,,,,,,,R,,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,PDF,HMTL,Markdown,README files,,,,,,"None, but I want to learn",,,,GitHub,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments",I do not know what most of these commands do,No and I don't know what it is,Educational Sciences,Git and version control,,,Automated testing,CMake,,,,,2018-03-22 17:19:38,2018-03-22 17:26:41
Mac OS X,,OS X Yosimite 10.10,,I don't use version control but I know what it is,,,,,,,,,,,Python,,,,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Earth and Related Environmental Sciences,Git and version control,Jupyter notebooks,,,,Modular code development,,Documentation,Reproducible research,2018-03-22 14:53:08,2018-03-22 14:59:01
Mac OS X,,Leopard ,,,,Git,,,,,,,,R,Python,,C,C++,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,GitHub,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Biological Sciences,Git and version control,,,Automated testing,,Modular code development,Software licensing,,,2018-03-17 17:50:20,2018-03-17 17:55:04
Windows,,Windows 8,,,,Git,,,,,,,,,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,I'm not using a web-based repository,,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Biological Sciences,Git and version control,,,Automated testing,CMake,,,,Reproducible research,2018-03-07 11:50:51,2018-03-07 11:55:07
Linux,,Ubuntu16.04,,,,Git,,,,,,,,,Python,,,,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,Makefiles,,,,,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Earth and Related Environmental Sciences,Git and version control,Jupyter notebooks,,Automated testing,CMake,,,,,2018-03-07 10:35:14,2018-03-07 10:42:12
Mac OS X,,Sierra,I don't use version control and I don't know what it is,,,,,,,,,,,R,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,,Not relevant to my project(s),,,GitHub,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments",I do not know what most of these commands do,No and I don't know what it is,Mathematics,Git and version control,,,Automated testing,,Modular code development,,,Reproducible research,2018-03-06 20:50:57,2018-03-06 20:58:23
Mac OS X,,"Sierra, 10.12",,,,Git,,,,,,,,,Python,,,,,,,,,,No but I know what it is,Yes,Yes,No and I don't know either of those,,,,,RST/Sphinx,,,,,,,,,Makefiles,,,,,,,GitHub,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,,Modular code development,Software licensing,Documentation,,2018-03-06 18:53:22,2018-03-06 18:57:37
Mac OS X,,OS X Yosemite (version 10.10.5),,I don't use version control but I know what it is,,,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,PDF,HMTL,,,,,,,,"None, but I want to learn",,,,GitHub,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Economics and Business,,,Integrated development environments,,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-03-06 17:35:34,2018-03-06 17:49:50
Windows,,10,,I don't use version control but I know what it is,,,,,,,,,Matlab,R,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,,,,,,,,,Markdown,,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Mathematics,Git and version control,Jupyter notebooks,,,,,,,,2018-03-06 16:23:11,2018-03-06 16:26:28
Linux,,Ubuntu 17.10,,,,Git,,,,,,,,R,,,C,C++,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,,GitHub,GitLab,Bitbucket,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-03-06 16:03:30,2018-03-06 16:11:40
Linux,,ubuntu 16.04,,,,Git,,,,,,,,,Python,,,C++,Fortran 77,Fortran 90+,,,,,No and I don't know what it is,No but I know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Physical Sciences,,,Integrated development environments,,,Modular code development,,,,2018-03-01 08:04:01,2018-03-01 08:12:46
,Windows+Linux,CentOS6,,,,Git,,,,,,,Matlab,R,Python,Perl,C,,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,README files,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Mechanical Engineering,,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,,Documentation,,2018-02-28 14:07:06,2018-02-28 14:11:24
Mac OS X,,10.13,,,,Git,,,,,,,,R,Python,Perl,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No but I know what at least one of them does,,Comments in the source code,,,,,,,,Markdown,,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Biological Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-02-27 23:40:37,2018-02-27 23:47:45
Linux,,Ubuntu 16.04.,,,,Git,,,,,,,,,Python,Perl,,,,,,,,PHP,No but I know what it is,Yes,Yes,No but I know what at least one of them does,,,,,,"Read the Docs",,PDF,,,,,,,,,,,Maven,,,GitLab,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,Git and version control,Jupyter notebooks,,,,,Software licensing,Documentation,,2018-02-23 08:08:17,2018-02-23 08:12:49
Linux,,Fedora,,,,Git,,,,,,,Matlab,R,Python,,C,C++,,Fortran 90+,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Mechanical Engineering,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,,,Reproducible research,2018-02-21 21:31:37,2018-02-21 21:36:26
